Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
South Korea,KOR,2022-05-07,86.92,
South Korea,KOR,2022-05-08,86.92,
South Korea,KOR,2022-05-09,86.92,
South Korea,KOR,2022-05-10,86.92,
South Korea,KOR,2022-05-11,86.92,
South Korea,KOR,2022-05-12,86.92,
South Korea,KOR,2022-05-13,86.93,
South Korea,KOR,2022-05-14,86.93,
South Korea,KOR,2022-05-15,86.93,
South Korea,KOR,2022-05-16,86.93,
South Korea,KOR,2022-05-17,86.93,
South Korea,KOR,2022-05-18,86.93,
South Korea,KOR,2022-05-19,86.93,
South Korea,KOR,2022-05-20,86.93,
South Korea,KOR,2022-05-21,86.94,
South Korea,KOR,2022-05-22,86.94,
South Korea,KOR,2022-05-23,86.94,
South Korea,KOR,2022-05-24,86.94,
South Korea,KOR,2022-05-25,86.94,
South Korea,KOR,2022-05-26,86.94,
South Korea,KOR,2022-05-27,86.94,
South Korea,KOR,2022-05-28,86.94,
South Korea,KOR,2022-05-29,86.94,
South Korea,KOR,2022-05-30,86.94,
South Korea,KOR,2022-05-31,86.95,
South Korea,KOR,2022-06-01,86.95,
South Korea,KOR,2022-06-02,86.95,
South Korea,KOR,2022-06-03,86.95,
South Korea,KOR,2022-06-04,86.95,
South Korea,KOR,2022-06-05,86.95,
South Korea,KOR,2022-06-06,86.95,
South Korea,KOR,2022-06-07,86.95,
South Korea,KOR,2022-06-08,86.95,
South Korea,KOR,2022-06-09,86.95,
South Korea,KOR,2022-06-10,86.95,
South Korea,KOR,2022-06-11,86.95,
South Korea,KOR,2022-06-12,86.95,
South Korea,KOR,2022-06-13,86.95,
South Korea,KOR,2022-06-14,86.96,
South Korea,KOR,2022-06-15,86.96,
South Korea,KOR,2022-06-16,86.96,
South Korea,KOR,2022-06-17,86.96,
South Korea,KOR,2022-06-18,86.96,
South Korea,KOR,2022-06-19,86.96,
South Korea,KOR,2022-06-20,86.96,
South Korea,KOR,2022-06-21,86.96,
South Korea,KOR,2022-06-22,86.96,
South Korea,KOR,2022-06-23,86.96,
South Korea,KOR,2022-06-24,86.96,
South Korea,KOR,2022-06-25,86.96,
South Korea,KOR,2022-06-26,86.96,
South Korea,KOR,2022-06-27,86.96,
South Korea,KOR,2022-06-28,86.96,
South Korea,KOR,2022-06-29,86.96,
South Korea,KOR,2022-06-30,86.96,
South Korea,KOR,2022-07-01,86.96,
South Korea,KOR,2022-07-02,86.97,
South Korea,KOR,2022-07-03,86.97,
South Korea,KOR,2022-07-04,86.97,
South Korea,KOR,2022-07-05,86.97,
South Korea,KOR,2022-07-06,86.97,
South Korea,KOR,2022-07-07,86.97,
South Korea,KOR,2022-07-08,86.97,
South Korea,KOR,2022-07-09,86.97,
South Korea,KOR,2022-07-10,86.97,
South Korea,KOR,2022-07-11,86.97,
South Korea,KOR,2022-07-12,86.97,
South Korea,KOR,2022-07-13,86.97,
South Korea,KOR,2022-07-14,86.97,
South Korea,KOR,2022-07-15,86.97,
South Korea,KOR,2022-07-16,86.97,
South Korea,KOR,2022-07-17,86.97,
South Korea,KOR,2022-07-18,86.98,
South Korea,KOR,2022-07-19,86.98,
South Korea,KOR,2022-07-20,86.98,
South Korea,KOR,2022-07-21,86.98,
South Korea,KOR,2022-07-22,86.98,
South Korea,KOR,2022-07-23,86.98,
South Korea,KOR,2022-07-24,86.98,
South Korea,KOR,2022-07-25,86.98,
South Korea,KOR,2022-07-26,86.98,
South Korea,KOR,2022-07-27,86.99,
South Korea,KOR,2022-07-28,86.99,
South Sudan,SSD,2021-04-05,0,
South Sudan,SSD,2021-04-15,0.01,
South Sudan,SSD,2021-05-12,0.05,
South Sudan,SSD,2021-05-18,0.06,
South Sudan,SSD,2021-05-21,0.07,
South Sudan,SSD,2021-05-24,0.07,
South Sudan,SSD,2021-05-26,0.08,
South Sudan,SSD,2021-05-31,0.09,
South Sudan,SSD,2021-06-08,0.11,
South Sudan,SSD,2021-06-14,0.16,
South Sudan,SSD,2021-06-20,0.25,
South Sudan,SSD,2021-06-24,0.29,
South Sudan,SSD,2021-06-28,0.39,
South Sudan,SSD,2021-07-05,0.42,
South Sudan,SSD,2021-07-13,0.48,
South Sudan,SSD,2021-07-19,0.49,
South Sudan,SSD,2021-08-30,0.49,
South Sudan,SSD,2021-09-06,0.49,
South Sudan,SSD,2021-09-08,0.51,
South Sudan,SSD,2021-09-19,0.64,
South Sudan,SSD,2021-09-22,0.67,
South Sudan,SSD,2021-09-23,0.69,
South Sudan,SSD,2021-10-01,0.72,
South Sudan,SSD,2021-10-08,0.75,
South Sudan,SSD,2021-10-11,0.77,
South Sudan,SSD,2021-10-17,0.79,
South Sudan,SSD,2021-10-20,0.79,
South Sudan,SSD,2021-10-21,0.79,
South Sudan,SSD,2021-10-25,0.79,
South Sudan,SSD,2021-10-27,0.79,
South Sudan,SSD,2021-10-29,0.79,
South Sudan,SSD,2021-11-05,0.79,
South Sudan,SSD,2021-11-06,0.79,
South Sudan,SSD,2021-11-09,0.79,
South Sudan,SSD,2021-11-23,1.72,
South Sudan,SSD,2021-12-06,2.04,
South Sudan,SSD,2021-12-12,2.08,
South Sudan,SSD,2021-12-15,2.11,
South Sudan,SSD,2022-01-09,2.28,
South Sudan,SSD,2022-01-15,2.35,
South Sudan,SSD,2022-01-23,2.54,
South Sudan,SSD,2022-01-31,2.75,
South Sudan,SSD,2022-02-05,3.03,
South Sudan,SSD,2022-02-20,4.42,
South Sudan,SSD,2022-03-23,4.9,
South Sudan,SSD,2022-04-08,5.55,
South Sudan,SSD,2022-04-26,5.77,
South Sudan,SSD,2022-05-01,5.98,
South Sudan,SSD,2022-05-08,6.17,
South Sudan,SSD,2022-05-15,6.28,
South Sudan,SSD,2022-05-22,6.34,
South Sudan,SSD,2022-06-05,9.39,
South Sudan,SSD,2022-06-19,10.83,
South Sudan,SSD,2022-06-26,10.83,
South Sudan,SSD,2022-07-10,11.85,
South Sudan,SSD,2022-07-17,12.21,
Spain,ESP,2021-01-04,0.17,
Spain,ESP,2021-01-05,0.29,
Spain,ESP,2021-01-07,0.44,
Spain,ESP,2021-01-08,0.59,
Spain,ESP,2021-01-11,0.86,
Spain,ESP,2021-01-12,1.03,
Spain,ESP,2021-01-13,1.22,
Spain,ESP,2021-01-14,1.42,
Spain,ESP,2021-01-15,1.62,
Spain,ESP,2021-01-18,1.89,
Spain,ESP,2021-01-19,2.01,
Spain,ESP,2021-01-20,2.13,
Spain,ESP,2021-01-21,2.22,
Spain,ESP,2021-01-22,2.31,
Spain,ESP,2021-01-24,2.42,
Spain,ESP,2021-01-25,2.46,
Spain,ESP,2021-01-26,2.49,
Spain,ESP,2021-01-27,2.53,
Spain,ESP,2021-01-28,2.57,
Spain,ESP,2021-01-31,2.64,
Spain,ESP,2021-02-01,2.64,
Spain,ESP,2021-02-02,2.67,
Spain,ESP,2021-02-03,2.69,
Spain,ESP,2021-02-04,2.75,
Spain,ESP,2021-02-07,2.78,
Spain,ESP,2021-02-08,2.8,
Spain,ESP,2021-02-09,2.83,
Spain,ESP,2021-02-10,2.9,
Spain,ESP,2021-02-11,3,
Spain,ESP,2021-02-14,3.14,
Spain,ESP,2021-02-15,3.22,
Spain,ESP,2021-02-16,3.31,
Spain,ESP,2021-02-17,3.45,
Spain,ESP,2021-02-18,3.72,
Spain,ESP,2021-02-21,3.99,
Spain,ESP,2021-02-22,4.12,
Spain,ESP,2021-02-23,4.35,
Spain,ESP,2021-02-24,4.64,
Spain,ESP,2021-02-25,4.97,
Spain,ESP,2021-02-28,5.41,
Spain,ESP,2021-03-01,5.56,
Spain,ESP,2021-03-02,5.84,
Spain,ESP,2021-03-03,6.15,
Spain,ESP,2021-03-04,6.59,
Spain,ESP,2021-03-07,7.01,
Spain,ESP,2021-03-08,7.24,
Spain,ESP,2021-03-09,7.46,
Spain,ESP,2021-03-10,7.73,
Spain,ESP,2021-03-11,7.94,
Spain,ESP,2021-03-15,8.32,
Spain,ESP,2021-03-16,8.45,
Spain,ESP,2021-03-17,8.53,
Spain,ESP,2021-03-18,8.65,
Spain,ESP,2021-03-22,8.87,
Spain,ESP,2021-03-23,8.96,
Spain,ESP,2021-03-24,9.15,
Spain,ESP,2021-03-25,9.37,
Spain,ESP,2021-03-26,9.61,
Spain,ESP,2021-03-29,10.46,
Spain,ESP,2021-03-30,10.72,
Spain,ESP,2021-03-31,11.19,
Spain,ESP,2021-04-01,11.68,
Spain,ESP,2021-04-03,12.02,
Spain,ESP,2021-04-05,12.41,
Spain,ESP,2021-04-06,12.89,
Spain,ESP,2021-04-07,13.51,
Spain,ESP,2021-04-08,14.3,
Spain,ESP,2021-04-09,15.08,
Spain,ESP,2021-04-12,16.17,
Spain,ESP,2021-04-13,16.72,
Spain,ESP,2021-04-14,17.38,
Spain,ESP,2021-04-15,18.18,
Spain,ESP,2021-04-16,18.96,
Spain,ESP,2021-04-19,19.88,
Spain,ESP,2021-04-20,20.19,
Spain,ESP,2021-04-21,20.82,
Spain,ESP,2021-04-22,21.36,
Spain,ESP,2021-04-23,21.91,
Spain,ESP,2021-04-25,22.74,
Spain,ESP,2021-04-26,23.19,
Spain,ESP,2021-04-27,23.71,
Spain,ESP,2021-04-28,24.26,
Spain,ESP,2021-04-29,24.77,
Spain,ESP,2021-05-02,25.68,
Spain,ESP,2021-05-03,26.07,
Spain,ESP,2021-05-04,26.72,
Spain,ESP,2021-05-05,27.31,
Spain,ESP,2021-05-06,27.95,
Spain,ESP,2021-05-09,29.06,
Spain,ESP,2021-05-10,29.54,
Spain,ESP,2021-05-11,30.15,
Spain,ESP,2021-05-12,30.65,
Spain,ESP,2021-05-13,31.4,
Spain,ESP,2021-05-16,32.26,
Spain,ESP,2021-05-17,32.63,
Spain,ESP,2021-05-18,33.15,
Spain,ESP,2021-05-19,33.8,
Spain,ESP,2021-05-20,34.43,
Spain,ESP,2021-05-23,35.19,
Spain,ESP,2021-05-24,35.7,
Spain,ESP,2021-05-25,36.19,
Spain,ESP,2021-05-26,36.83,
Spain,ESP,2021-05-27,37.29,
Spain,ESP,2021-05-30,37.97,
Spain,ESP,2021-05-31,38.28,
Spain,ESP,2021-06-01,38.8,
Spain,ESP,2021-06-02,39.42,
Spain,ESP,2021-06-03,40.09,
Spain,ESP,2021-06-06,41.67,
Spain,ESP,2021-06-07,42.22,
Spain,ESP,2021-06-08,42.76,
Spain,ESP,2021-06-09,43.44,
Spain,ESP,2021-06-10,44.15,
Spain,ESP,2021-06-13,45.22,
Spain,ESP,2021-06-14,45.73,
Spain,ESP,2021-06-15,46.43,
Spain,ESP,2021-06-16,47.1,
Spain,ESP,2021-06-17,47.77,
Spain,ESP,2021-06-20,48.86,
Spain,ESP,2021-06-21,49.37,
Spain,ESP,2021-06-22,50.06,
Spain,ESP,2021-06-23,50.71,
Spain,ESP,2021-06-24,51.23,
Spain,ESP,2021-06-27,52.21,
Spain,ESP,2021-06-28,52.66,
Spain,ESP,2021-06-29,53.32,
Spain,ESP,2021-06-30,53.97,
Spain,ESP,2021-07-01,54.64,
Spain,ESP,2021-07-04,55.82,
Spain,ESP,2021-07-05,56.28,
Spain,ESP,2021-07-06,56.85,
Spain,ESP,2021-07-07,57.44,
Spain,ESP,2021-07-08,57.98,
Spain,ESP,2021-07-11,58.95,
Spain,ESP,2021-07-12,59.42,
Spain,ESP,2021-07-13,59.97,
Spain,ESP,2021-07-14,60.56,
Spain,ESP,2021-07-15,61.14,
Spain,ESP,2021-07-18,62.09,
Spain,ESP,2021-07-19,62.54,
Spain,ESP,2021-07-20,63.08,
Spain,ESP,2021-07-21,63.63,
Spain,ESP,2021-07-22,64.23,
Spain,ESP,2021-07-25,64.92,
Spain,ESP,2021-07-26,65.27,
Spain,ESP,2021-07-27,65.94,
Spain,ESP,2021-07-28,66.53,
Spain,ESP,2021-07-29,67.07,
Spain,ESP,2021-08-01,67.74,
Spain,ESP,2021-08-02,68.13,
Spain,ESP,2021-08-03,68.76,
Spain,ESP,2021-08-04,69.27,
Spain,ESP,2021-08-05,69.79,
Spain,ESP,2021-08-08,70.39,
Spain,ESP,2021-08-09,70.71,
Spain,ESP,2021-08-10,71.33,
Spain,ESP,2021-08-11,72.01,
Spain,ESP,2021-08-12,72.56,
Spain,ESP,2021-08-15,73.11,
Spain,ESP,2021-08-16,73.43,
Spain,ESP,2021-08-17,73.86,
Spain,ESP,2021-08-18,74.27,
Spain,ESP,2021-08-19,74.64,
Spain,ESP,2021-08-22,75.11,
Spain,ESP,2021-08-23,75.46,
Spain,ESP,2021-08-24,75.71,
Spain,ESP,2021-08-25,76.04,
Spain,ESP,2021-08-26,76.31,
Spain,ESP,2021-08-29,76.54,
Spain,ESP,2021-08-30,76.72,
Spain,ESP,2021-08-31,76.93,
Spain,ESP,2021-09-01,77.1,
Spain,ESP,2021-09-02,77.28,
Spain,ESP,2021-09-05,77.54,
Spain,ESP,2021-09-06,77.68,
Spain,ESP,2021-09-07,77.93,
Spain,ESP,2021-09-08,78.06,
Spain,ESP,2021-09-09,78.18,
Spain,ESP,2021-09-12,78.37,
Spain,ESP,2021-09-13,78.43,
Spain,ESP,2021-09-14,78.55,
Spain,ESP,2021-09-15,78.64,
Spain,ESP,2021-09-16,78.73,
Spain,ESP,2021-09-19,78.91,
Spain,ESP,2021-09-21,78.99,
Spain,ESP,2021-09-22,79.05,
Spain,ESP,2021-09-23,79.12,
Spain,ESP,2021-09-26,79.21,
Spain,ESP,2021-09-27,79.25,
Spain,ESP,2021-09-28,79.3,
Spain,ESP,2021-09-29,79.35,
Spain,ESP,2021-09-30,79.4,
Spain,ESP,2021-10-03,79.45,
Spain,ESP,2021-10-04,79.48,
Spain,ESP,2021-10-05,79.51,
Spain,ESP,2021-10-06,79.54,
Spain,ESP,2021-10-07,79.58,
Spain,ESP,2021-10-10,79.64,
Spain,ESP,2021-10-12,79.66,
Spain,ESP,2021-10-13,79.7,
Spain,ESP,2021-10-14,79.74,
Spain,ESP,2021-10-17,79.79,
Spain,ESP,2021-10-18,79.81,
Spain,ESP,2021-10-19,79.83,
Spain,ESP,2021-10-20,79.89,
Spain,ESP,2021-10-21,79.93,
Spain,ESP,2021-10-24,79.98,
Spain,ESP,2021-10-25,80,
Spain,ESP,2021-10-26,80.02,
Spain,ESP,2021-10-27,80.05,
Spain,ESP,2021-10-28,80.1,
Spain,ESP,2021-10-30,80.1,
Spain,ESP,2021-11-02,80.15,
Spain,ESP,2021-11-03,80.17,
Spain,ESP,2021-11-04,80.2,
Spain,ESP,2021-11-07,80.23,
Spain,ESP,2021-11-09,80.27,
Spain,ESP,2021-11-10,80.3,
Spain,ESP,2021-11-11,80.33,
Spain,ESP,2021-11-14,80.37,
Spain,ESP,2021-11-15,80.38,
Spain,ESP,2021-11-16,80.4,
Spain,ESP,2021-11-17,80.44,
Spain,ESP,2021-11-18,80.46,
Spain,ESP,2021-11-21,80.52,
Spain,ESP,2021-11-22,80.55,
Spain,ESP,2021-11-23,80.58,
Spain,ESP,2021-11-24,80.61,
Spain,ESP,2021-11-25,80.63,
Spain,ESP,2021-11-28,80.65,
Spain,ESP,2021-11-29,80.74,
Spain,ESP,2021-11-30,80.77,
Spain,ESP,2021-12-01,80.82,
Spain,ESP,2021-12-02,80.88,
Spain,ESP,2021-12-06,80.96,
Spain,ESP,2021-12-08,81,
Spain,ESP,2021-12-09,81.05,
Spain,ESP,2021-12-12,81.11,
Spain,ESP,2021-12-13,81.16,
Spain,ESP,2021-12-14,81.22,
Spain,ESP,2021-12-15,81.26,
Spain,ESP,2021-12-16,81.3,
Spain,ESP,2021-12-19,82.15,
Spain,ESP,2021-12-20,82.34,
Spain,ESP,2021-12-21,82.7,
Spain,ESP,2021-12-22,82.98,
Spain,ESP,2021-12-26,83.21,
Spain,ESP,2021-12-27,83.32,
Spain,ESP,2021-12-28,83.43,
Spain,ESP,2021-12-29,83.53,
Spain,ESP,2022-01-02,83.83,
Spain,ESP,2022-01-03,83.94,
Spain,ESP,2022-01-04,84.09,
Spain,ESP,2022-01-06,84.16,
Spain,ESP,2022-01-09,84.41,
Spain,ESP,2022-01-10,84.48,
Spain,ESP,2022-01-11,84.62,
Spain,ESP,2022-01-12,84.74,
Spain,ESP,2022-01-13,84.9,
Spain,ESP,2022-01-16,85.15,
Spain,ESP,2022-01-17,85.25,
Spain,ESP,2022-01-18,85.36,
Spain,ESP,2022-01-19,85.67,
Spain,ESP,2022-01-20,85.81,
Spain,ESP,2022-01-23,85.93,
Spain,ESP,2022-01-24,85.97,
Spain,ESP,2022-01-25,86.02,
Spain,ESP,2022-01-26,86.06,
Spain,ESP,2022-01-27,86.1,
Spain,ESP,2022-01-30,86.15,
Spain,ESP,2022-01-31,86.17,
Spain,ESP,2022-02-01,86.19,
Spain,ESP,2022-02-02,86.2,
Spain,ESP,2022-02-03,86.22,
Spain,ESP,2022-02-06,86.25,
Spain,ESP,2022-02-07,86.27,
Spain,ESP,2022-02-08,86.28,
Spain,ESP,2022-02-09,86.29,
Spain,ESP,2022-02-10,86.31,
Spain,ESP,2022-02-13,86.34,
Spain,ESP,2022-02-14,86.36,
Spain,ESP,2022-02-15,86.38,
Spain,ESP,2022-02-16,86.39,
Spain,ESP,2022-02-21,86.4,
Spain,ESP,2022-02-22,86.41,
Spain,ESP,2022-02-23,86.41,
Spain,ESP,2022-02-24,86.46,
Spain,ESP,2022-02-27,86.49,
Spain,ESP,2022-02-28,86.49,
Spain,ESP,2022-03-01,86.5,
Spain,ESP,2022-03-02,86.51,
Spain,ESP,2022-03-03,86.52,
Spain,ESP,2022-03-10,86.53,
Spain,ESP,2022-03-16,86.58,
Spain,ESP,2022-03-23,86.62,
Spain,ESP,2022-03-30,86.66,
Spain,ESP,2022-04-06,86.69,
Spain,ESP,2022-04-12,86.72,
Spain,ESP,2022-04-21,86.74,
Spain,ESP,2022-04-27,86.76,
Spain,ESP,2022-05-04,86.78,
Spain,ESP,2022-05-11,86.8,
Spain,ESP,2022-05-18,86.81,
Spain,ESP,2022-05-25,86.83,
Spain,ESP,2022-06-01,86.84,
Spain,ESP,2022-06-08,86.85,
Spain,ESP,2022-06-15,86.87,
Spain,ESP,2022-06-22,86.88,
Spain,ESP,2022-06-29,86.89,
Spain,ESP,2022-07-06,86.9,
Spain,ESP,2022-07-13,86.91,
Spain,ESP,2022-07-20,86.92,
Sri Lanka,LKA,2021-01-28,0,
Sri Lanka,LKA,2021-01-29,0.02,
Sri Lanka,LKA,2021-01-30,0.17,
Sri Lanka,LKA,2021-01-31,0.27,
Sri Lanka,LKA,2021-02-01,0.44,
Sri Lanka,LKA,2021-02-02,0.55,
Sri Lanka,LKA,2021-02-03,0.64,
Sri Lanka,LKA,2021-02-04,0.67,
Sri Lanka,LKA,2021-02-05,0.72,
Sri Lanka,LKA,2021-02-06,0.74,
Sri Lanka,LKA,2021-02-07,0.74,
Sri Lanka,LKA,2021-02-08,0.77,
Sri Lanka,LKA,2021-02-09,0.8,
Sri Lanka,LKA,2021-02-10,0.81,
Sri Lanka,LKA,2021-02-11,0.82,
Sri Lanka,LKA,2021-02-12,0.82,
Sri Lanka,LKA,2021-02-13,0.86,
Sri Lanka,LKA,2021-02-14,0.87,
Sri Lanka,LKA,2021-02-15,0.89,
Sri Lanka,LKA,2021-02-16,0.9,
Sri Lanka,LKA,2021-02-17,0.97,
Sri Lanka,LKA,2021-02-18,1.07,
Sri Lanka,LKA,2021-02-19,1.21,
Sri Lanka,LKA,2021-02-20,1.39,
Sri Lanka,LKA,2021-02-21,1.56,
Sri Lanka,LKA,2021-02-22,1.63,
Sri Lanka,LKA,2021-02-23,1.69,
Sri Lanka,LKA,2021-02-24,1.81,
Sri Lanka,LKA,2021-02-26,1.87,
Sri Lanka,LKA,2021-02-27,2.03,
Sri Lanka,LKA,2021-02-28,2.14,
Sri Lanka,LKA,2021-03-01,2.34,
Sri Lanka,LKA,2021-03-02,2.54,
Sri Lanka,LKA,2021-03-03,2.76,
Sri Lanka,LKA,2021-03-04,2.99,
Sri Lanka,LKA,2021-03-05,3.21,
Sri Lanka,LKA,2021-03-06,3.33,
Sri Lanka,LKA,2021-03-07,3.35,
Sri Lanka,LKA,2021-03-08,3.39,
Sri Lanka,LKA,2021-03-09,3.42,
Sri Lanka,LKA,2021-03-10,3.45,
Sri Lanka,LKA,2021-03-11,3.49,
Sri Lanka,LKA,2021-03-12,3.49,
Sri Lanka,LKA,2021-03-13,3.54,
Sri Lanka,LKA,2021-03-14,3.55,
Sri Lanka,LKA,2021-03-15,3.6,
Sri Lanka,LKA,2021-03-16,3.66,
Sri Lanka,LKA,2021-03-17,3.7,
Sri Lanka,LKA,2021-03-18,3.75,
Sri Lanka,LKA,2021-03-19,3.79,
Sri Lanka,LKA,2021-03-20,3.81,
Sri Lanka,LKA,2021-03-21,3.81,
Sri Lanka,LKA,2021-03-22,3.85,
Sri Lanka,LKA,2021-03-27,4.06,
Sri Lanka,LKA,2021-03-28,4.11,
Sri Lanka,LKA,2021-03-29,4.11,
Sri Lanka,LKA,2021-03-30,4.15,
Sri Lanka,LKA,2021-03-31,4.19,
Sri Lanka,LKA,2021-04-01,4.22,
Sri Lanka,LKA,2021-04-02,4.24,
Sri Lanka,LKA,2021-04-04,4.25,
Sri Lanka,LKA,2021-04-06,4.25,
Sri Lanka,LKA,2021-04-07,4.25,
Sri Lanka,LKA,2021-04-09,4.25,
Sri Lanka,LKA,2021-04-11,4.25,
Sri Lanka,LKA,2021-04-29,4.26,
Sri Lanka,LKA,2021-04-30,4.26,
Sri Lanka,LKA,2021-05-01,4.26,
Sri Lanka,LKA,2021-05-02,4.26,
Sri Lanka,LKA,2021-05-03,4.26,
Sri Lanka,LKA,2021-05-04,4.26,
Sri Lanka,LKA,2021-05-05,4.26,
Sri Lanka,LKA,2021-05-06,4.26,
Sri Lanka,LKA,2021-05-07,4.26,
Sri Lanka,LKA,2021-05-09,4.26,
Sri Lanka,LKA,2021-05-10,4.28,
Sri Lanka,LKA,2021-05-11,4.36,
Sri Lanka,LKA,2021-05-12,4.58,
Sri Lanka,LKA,2021-05-13,4.94,
Sri Lanka,LKA,2021-05-14,5.24,
Sri Lanka,LKA,2021-05-16,5.85,
Sri Lanka,LKA,2021-05-17,5.97,
Sri Lanka,LKA,2021-05-18,6.2,
Sri Lanka,LKA,2021-05-19,6.35,
Sri Lanka,LKA,2021-05-20,6.43,
Sri Lanka,LKA,2021-05-21,6.48,
Sri Lanka,LKA,2021-05-22,6.55,
Sri Lanka,LKA,2021-05-23,6.6,
Sri Lanka,LKA,2021-05-24,6.61,
Sri Lanka,LKA,2021-05-25,6.62,
Sri Lanka,LKA,2021-05-26,6.63,
Sri Lanka,LKA,2021-05-27,6.64,
Sri Lanka,LKA,2021-05-28,6.84,
Sri Lanka,LKA,2021-05-29,6.91,
Sri Lanka,LKA,2021-05-30,7.01,
Sri Lanka,LKA,2021-05-31,7.39,
Sri Lanka,LKA,2021-06-01,7.77,
Sri Lanka,LKA,2021-06-02,8.11,
Sri Lanka,LKA,2021-06-05,8.82,
Sri Lanka,LKA,2021-06-06,8.93,
Sri Lanka,LKA,2021-06-07,8.95,
Sri Lanka,LKA,2021-06-08,9.09,
Sri Lanka,LKA,2021-06-09,9.29,
Sri Lanka,LKA,2021-06-10,9.6,
Sri Lanka,LKA,2021-06-11,9.91,
Sri Lanka,LKA,2021-06-12,10.1,
Sri Lanka,LKA,2021-06-13,10.38,
Sri Lanka,LKA,2021-06-14,10.5,
Sri Lanka,LKA,2021-06-15,10.64,
Sri Lanka,LKA,2021-06-16,10.8,
Sri Lanka,LKA,2021-06-17,10.93,
Sri Lanka,LKA,2021-06-18,10.98,
Sri Lanka,LKA,2021-06-19,11.16,
Sri Lanka,LKA,2021-06-20,11.28,
Sri Lanka,LKA,2021-06-21,11.36,
Sri Lanka,LKA,2021-06-22,11.4,
Sri Lanka,LKA,2021-06-24,11.48,
Sri Lanka,LKA,2021-06-28,11.97,
Sri Lanka,LKA,2021-06-29,12.11,
Sri Lanka,LKA,2021-06-30,12.39,
Sri Lanka,LKA,2021-07-01,12.81,
Sri Lanka,LKA,2021-07-02,13.27,
Sri Lanka,LKA,2021-07-03,13.39,
Sri Lanka,LKA,2021-07-04,13.55,
Sri Lanka,LKA,2021-07-05,13.65,
Sri Lanka,LKA,2021-07-07,14.9,
Sri Lanka,LKA,2021-07-08,15.6,
Sri Lanka,LKA,2021-07-09,16.46,
Sri Lanka,LKA,2021-07-10,17.24,
Sri Lanka,LKA,2021-07-11,17.89,
Sri Lanka,LKA,2021-07-12,18.33,
Sri Lanka,LKA,2021-07-13,19.25,
Sri Lanka,LKA,2021-07-14,20.65,
Sri Lanka,LKA,2021-07-15,22.26,
Sri Lanka,LKA,2021-07-16,23.77,
Sri Lanka,LKA,2021-07-17,24.82,
Sri Lanka,LKA,2021-07-18,25.62,
Sri Lanka,LKA,2021-07-19,26.07,
Sri Lanka,LKA,2021-07-20,26.99,
Sri Lanka,LKA,2021-07-21,28.19,
Sri Lanka,LKA,2021-07-22,29.01,
Sri Lanka,LKA,2021-07-23,30.05,
Sri Lanka,LKA,2021-07-24,30.74,
Sri Lanka,LKA,2021-07-25,32.67,
Sri Lanka,LKA,2021-07-26,34.14,
Sri Lanka,LKA,2021-07-27,36.01,
Sri Lanka,LKA,2021-07-28,37.81,
Sri Lanka,LKA,2021-07-29,40.04,
Sri Lanka,LKA,2021-07-30,42.16,
Sri Lanka,LKA,2021-07-31,44.25,
Sri Lanka,LKA,2021-08-01,45.67,
Sri Lanka,LKA,2021-08-02,46.28,
Sri Lanka,LKA,2021-08-03,47.35,
Sri Lanka,LKA,2021-08-04,48.14,
Sri Lanka,LKA,2021-08-05,48.76,
Sri Lanka,LKA,2021-08-06,49.5,
Sri Lanka,LKA,2021-08-07,49.93,
Sri Lanka,LKA,2021-08-08,50.46,
Sri Lanka,LKA,2021-08-12,52.98,
Sri Lanka,LKA,2021-08-20,54.19,
Sri Lanka,LKA,2021-08-21,55.45,
Sri Lanka,LKA,2021-08-22,55.52,
Sri Lanka,LKA,2021-08-23,55.56,
Sri Lanka,LKA,2021-08-24,55.71,
Sri Lanka,LKA,2021-08-25,55.8,
Sri Lanka,LKA,2021-08-26,56.12,
Sri Lanka,LKA,2021-08-27,56.28,
Sri Lanka,LKA,2021-08-28,56.45,
Sri Lanka,LKA,2021-08-29,56.53,
Sri Lanka,LKA,2021-08-30,56.61,
Sri Lanka,LKA,2021-08-31,57.06,
Sri Lanka,LKA,2021-09-01,57.27,
Sri Lanka,LKA,2021-09-02,57.7,
Sri Lanka,LKA,2021-09-03,57.89,
Sri Lanka,LKA,2021-09-04,58.15,
Sri Lanka,LKA,2021-09-05,58.34,
Sri Lanka,LKA,2021-09-06,58.46,
Sri Lanka,LKA,2021-09-07,58.89,
Sri Lanka,LKA,2021-09-08,59.49,
Sri Lanka,LKA,2021-09-09,60.3,
Sri Lanka,LKA,2021-09-10,60.92,
Sri Lanka,LKA,2021-09-11,61.41,
Sri Lanka,LKA,2021-09-12,61.81,
Sri Lanka,LKA,2021-09-13,61.99,
Sri Lanka,LKA,2021-09-14,62.25,
Sri Lanka,LKA,2021-09-15,62.47,
Sri Lanka,LKA,2021-09-16,62.69,
Sri Lanka,LKA,2021-09-17,62.88,
Sri Lanka,LKA,2021-09-18,63.02,
Sri Lanka,LKA,2021-09-19,63.15,
Sri Lanka,LKA,2021-09-20,63.25,
Sri Lanka,LKA,2021-09-21,63.39,
Sri Lanka,LKA,2021-09-22,63.87,
Sri Lanka,LKA,2021-09-23,64.45,
Sri Lanka,LKA,2021-09-24,65.14,
Sri Lanka,LKA,2021-09-25,65.69,
Sri Lanka,LKA,2021-09-26,65.99,
Sri Lanka,LKA,2021-09-27,66.1,
